samples,acc,prec,rec,fpr,lrate
176270,0.975,0.9906976744186047,0.9711246200607903,0.017543859649122806,0.7
177270,0.979,0.9821428571428571,0.9865470852017937,0.03625377643504532,0.7
178270,0.972,0.9775449101796407,0.9804804804804805,0.04491017964071856,0.7
179270,0.915,0.9720670391061452,0.9145860709592641,0.08368200836820083,0.7
180270,0.98,0.9861111111111112,0.9830769230769231,0.025714285714285714,0.7
181270,0.973,0.9895209580838323,0.9706314243759178,0.0219435736677116,0.7
182270,0.97,0.9893129770992366,0.9657228017883756,0.02127659574468085,0.7
183270,0.972,0.9807976366322009,0.9779086892488954,0.040498442367601244,0.7
184270,0.968,0.9845201238390093,0.9665653495440729,0.029239766081871343,0.7
185270,0.971,0.9803600654664485,0.9724025974025974,0.03125,0.7
186270,0.973,0.9877300613496932,0.971342383107089,0.02373887240356083,0.7
187270,0.965,0.9845916795069337,0.9623493975903614,0.02976190476190476,0.7
188270,0.967,0.9657738095238095,0.9848254931714719,0.06744868035190615,0.7
189270,0.969,0.9739263803680982,0.9784283513097073,0.04843304843304843,0.7
190270,0.972,0.981294964028777,0.9784791965566715,0.0429042904290429,0.7
191270,0.953,0.957983193277311,0.9757489300998573,0.10033444816053512,0.7
192270,0.936,0.9814814814814815,0.9368686868686869,0.0673076923076923,0.7
193270,0.857,0.9490254872563718,0.8530997304582211,0.13178294573643412,0.7
194270,0.954,0.9715099715099715,0.963276836158192,0.0684931506849315,0.7
195270,0.934,0.9743178170144462,0.923896499238965,0.04664723032069971,0.7
196270,0.955,0.9739507959479016,0.9614285714285714,0.06,0.7
197270,0.971,0.9879839786381842,0.9736842105263158,0.0375,0.7
198270,0.999,1.0,0.9989888776541962,0.0,0.7
199270,1.0,1.0,1.0,0.0,0.7
200270,0.985,0.9918793503480279,0.9907300115874855,0.051094890510948905,0.7
201270,0.967,0.9974905897114178,0.9624697336561744,0.011494252873563218,0.7
202270,0.976,0.9885222381635581,0.9773049645390071,0.02711864406779661,0.7
203270,0.978,0.9871794871794872,0.9815864022662889,0.030612244897959183,0.7
204270,0.959,0.9805013927576601,0.9630642954856361,0.05204460966542751,0.7
205270,0.982,0.9938080495356038,0.9786585365853658,0.011627906976744186,0.7
206270,0.981,0.9878419452887538,0.983358547655068,0.02359882005899705,0.7
207270,0.984,0.9872408293460925,0.9872408293460925,0.021447721179624665,0.7
208270,0.969,0.9961734693877551,0.965389369592089,0.015706806282722512,0.7
209270,0.977,0.9868766404199475,0.9830065359477124,0.0425531914893617,0.7
210270,0.96,0.9895678092399404,0.9526542324246772,0.0231023102310231,0.7
211270,0.979,0.9943181818181818,0.9762900976290098,0.014134275618374558,0.7
212270,0.981,0.990084985835694,0.9831223628691983,0.02422145328719723,0.7
213270,0.976,0.9956896551724138,0.9705882352941176,0.01048951048951049,0.7
214270,0.985,0.9922779922779923,0.9884615384615385,0.02727272727272727,0.7
215270,0.956,0.9846153846153847,0.9495548961424333,0.03067484662576687,0.7
216270,0.969,0.9987012987012988,0.9624530663329162,0.004975124378109453,0.7
217270,0.981,0.9859747545582047,0.9873595505617978,0.034722222222222224,0.7
218270,0.967,0.9753694581280788,0.9705882352941176,0.03865979381443299,0.7
219270,0.977,0.9897435897435898,0.9714765100671141,0.01485148514851485,0.7
220270,0.982,0.9904,0.9809825673534073,0.016260162601626018,0.7
221270,0.989,0.9968304278922345,0.9858934169278997,0.0055248618784530384,0.7
222270,0.987,1.0,0.982573726541555,0.0,0.7
223270,0.974,0.9903846153846154,0.9686520376175548,0.016574585635359115,0.7
224270,0.969,0.9831365935919055,0.9652317880794702,0.025252525252525252,0.7
225270,0.98,0.9791666666666666,0.988673139158576,0.034031413612565446,0.7
226270,0.977,0.9848993288590604,0.9767054908485857,0.022556390977443608,0.7
227270,0.983,0.9960264900662251,0.9817232375979112,0.01282051282051282,0.7
228270,0.984,0.9888888888888889,0.9816176470588235,0.013157894736842105,0.7
229270,0.987,0.9862745098039216,0.9882121807465619,0.014256619144602852,0.7
230270,0.979,0.9868667917448405,0.9740740740740741,0.015217391304347827,0.7
231270,0.979,0.9926739926739927,0.9695885509838998,0.009070294784580499,0.7
232270,0.987,0.9973118279569892,0.9853917662682603,0.008097165991902834,0.7
233270,0.973,0.9889705882352942,0.962432915921288,0.013605442176870748,0.7
234270,0.974,0.9908424908424909,0.9626334519572953,0.01141552511415525,0.7
235270,0.973,0.9829867674858223,0.966542750929368,0.01948051948051948,0.7
236270,0.976,0.9920634920634921,0.9704968944099379,0.014044943820224719,0.7
237270,0.983,0.9927536231884058,0.9827833572453372,0.0165016501650165,0.7
238270,0.968,0.9856373429084381,0.9581151832460733,0.01873536299765808,0.7
239270,0.984,0.9905956112852664,0.9844236760124611,0.01675977653631285,0.7
240270,0.984,0.986159169550173,0.986159169550173,0.018957345971563982,0.7
241270,0.981,0.9893617021276596,0.9772329246935202,0.013986013986013986,0.7
242270,0.979,0.9936808846761453,0.9736842105263158,0.011299435028248588,0.7
243270,0.982,0.9921104536489151,0.9729206963249516,0.008281573498964804,0.7
244270,0.986,0.9925373134328358,0.981549815498155,0.008733624454148471,0.7
245270,0.981,0.9897260273972602,0.9780033840947546,0.014669926650366748,0.7
246270,0.978,0.9898373983739838,0.9662698412698413,0.010080645161290322,0.7
247270,0.988,0.9969230769230769,0.9848024316109423,0.005847953216374269,0.7
248270,0.973,0.9878542510121457,0.9587426326129665,0.012219959266802444,0.7
249270,0.976,0.9772727272727273,0.9732510288065843,0.021400778210116732,0.7
250270,0.968,0.9781021897810219,0.9640287769784173,0.02702702702702703,0.7
251270,0.986,0.9950657894736842,0.9821428571428571,0.0078125,0.7
252270,0.992,0.9965156794425087,0.9896193771626297,0.004739336492890996,0.7
253270,0.989,0.9931153184165232,0.988013698630137,0.009615384615384616,0.7
254270,0.989,0.9901960784313726,0.9918166939443536,0.015424164524421594,0.7
255270,0.981,0.9783001808318263,0.9872262773722628,0.02654867256637168,0.7
256270,0.993,0.9986111111111111,0.9917241379310345,0.0036363636363636364,0.7
257270,0.989,0.9970717423133236,0.9869565217391304,0.0064516129032258064,0.7
258270,0.987,0.993517017828201,0.9855305466237942,0.010582010582010581,0.7
259270,0.984,0.9944979367262724,0.9836734693877551,0.01509433962264151,0.7
260270,0.989,0.994413407821229,0.9902642559109874,0.014234875444839857,0.7
261270,0.99,0.9913419913419913,0.9942112879884226,0.019417475728155338,0.7
262270,0.991,0.9972972972972973,0.9906040268456375,0.00784313725490196,0.7
263270,0.99,0.994729907773386,0.9921156373193167,0.016736401673640166,0.7
264270,0.986,0.9954614220877458,0.9835575485799701,0.00906344410876133,0.7
265270,0.986,0.9899135446685879,0.9899135446685879,0.02287581699346405,0.7
266270,0.98,0.9916317991631799,0.9806896551724138,0.02181818181818182,0.7
267270,0.9888551165146909,0.9956458635703919,0.9884726224783862,0.010238907849829351,0.7
0,0.6,0.0,0.0,0.4,0.8
10,0.65,0.6666666666666666,0.4444444444444444,0.18181818181818182,0.8
30,0.75,0.7333333333333333,0.6470588235294118,0.17391304347826086,0.8
70,0.7875,0.9473684210526315,0.5294117647058824,0.021739130434782608,0.8
150,0.925,0.9056603773584906,0.8727272727272727,0.047619047619047616,0.8
310,0.925,0.896551724137931,0.896551724137931,0.058823529411764705,0.8
630,0.9484375,0.9151785714285714,0.9360730593607306,0.04513064133016627,0.8
1270,0.95,0.9392265193370166,0.9239130434782609,0.03481012658227848,0.8
2270,0.955,0.9316239316239316,0.9396551724137931,0.03680981595092025,0.8
3270,0.972,0.9620991253644315,0.9565217391304348,0.01984732824427481,0.8
4270,0.933,0.8455882352941176,0.9885386819484241,0.0967741935483871,0.8
5270,0.978,0.9880239520958084,0.9482758620689655,0.006134969325153374,0.8
6270,0.984,0.9830508474576272,0.9720670391061452,0.009345794392523364,0.8
7270,0.985,0.9756756756756757,0.9836512261580381,0.014218009478672985,0.8
8270,0.986,0.9689265536723164,0.9913294797687862,0.016819571865443424,0.8
9270,0.994,0.9915730337078652,0.9915730337078652,0.004658385093167702,0.8
10270,0.834,0.8243801652892562,0.83125,0.16346153846153846,0.8
11270,0.877,0.919175911251981,0.8895705521472392,0.14655172413793102,0.8
12270,0.939,0.9630818619582665,0.9404388714733543,0.06353591160220995,0.8
13270,0.942,0.9591503267973857,0.9467741935483871,0.06578947368421052,0.8
14270,0.94,0.9612903225806452,0.9430379746835443,0.06521739130434782,0.8
15270,0.958,0.9707241910631741,0.9647779479326187,0.05475504322766571,0.8
16270,0.954,0.9733124018838305,0.9553158705701078,0.04843304843304843,0.8
17270,0.959,0.9791332263242376,0.9561128526645768,0.03591160220994475,0.8
18270,0.965,0.9698412698412698,0.9744816586921851,0.05093833780160858,0.8
19270,0.96,0.9897959183673469,0.9448051948051948,0.015625,0.8
20270,0.965,0.9855305466237942,0.9593114241001565,0.024930747922437674,0.8
21270,0.959,0.9751166407465007,0.9616564417177914,0.04597701149425287,0.8
22270,0.978,0.989010989010989,0.9767441860465116,0.01971830985915493,0.8
23270,0.974,0.975609756097561,0.9819967266775778,0.038560411311053984,0.8
24270,0.971,0.9822866344605475,0.9713375796178344,0.02956989247311828,0.8
25270,0.982,0.9952,0.9764521193092621,0.008264462809917356,0.8
26270,0.976,0.9846153846153847,0.9785932721712538,0.028901734104046242,0.8
27270,0.973,0.9752066115702479,0.9800664451827242,0.03768844221105527,0.8
28270,0.979,0.9868421052631579,0.9787928221859706,0.020671834625323,0.8
29270,0.982,0.9952305246422893,0.9765990639625585,0.008356545961002786,0.8
30270,0.981,0.9817351598173516,0.9892638036809815,0.034482758620689655,0.8
31270,0.981,0.9891975308641975,0.9816232771822359,0.020172910662824207,0.8
32270,0.973,0.9870967741935484,0.9698890649762282,0.02168021680216802,0.8
33270,0.987,0.986863711001642,0.9917491749174917,0.02030456852791878,0.8
34270,0.985,0.9921875,0.9844961240310077,0.014084507042253521,0.8
35270,0.978,0.9917763157894737,0.9725806451612903,0.013157894736842105,0.8
36270,0.968,0.9797507788161994,0.970679012345679,0.036931818181818184,0.8
37270,0.983,0.9921383647798742,0.9813374805598756,0.014005602240896359,0.8
38270,0.989,0.9891472868217054,0.9937694704049844,0.019553072625698324,0.8
39270,0.974,0.9714285714285714,0.9870967741935484,0.04736842105263158,0.8
40270,0.977,0.9871382636655949,0.9761526232114467,0.0215633423180593,0.8
41270,0.979,0.9983660130718954,0.9683042789223455,0.0027100271002710027,0.8
42270,0.986,0.9901960784313726,0.9869706840390879,0.015544041450777202,0.8
43270,0.975,0.988976377952756,0.9721362229102167,0.01977401129943503,0.8
44270,0.981,0.9871382636655949,0.9824,0.021333333333333333,0.8
45270,0.982,0.9793322734499205,0.9919484702093397,0.03430079155672823,0.8
46270,0.98,0.9890965732087228,0.9799382716049383,0.019886363636363636,0.8
47270,0.975,0.9904306220095693,0.9703125,0.016666666666666666,0.8
48270,0.979,0.9807073954983923,0.9854604200323102,0.031496062992125984,0.8
49270,0.983,0.9952456418383518,0.9781931464174455,0.008379888268156424,0.8
50270,0.977,0.9808,0.9823717948717948,0.031914893617021274,0.8
51270,0.979,0.9870550161812298,0.9791332263242376,0.021220159151193633,0.8
52270,0.978,0.984779299847793,0.9817905918057663,0.02932551319648094,0.8
53270,0.977,0.9821428571428571,0.9805510534846029,0.028720626631853787,0.8
54270,0.978,0.9841521394611727,0.981042654028436,0.027247956403269755,0.8
55270,0.982,0.9894736842105263,0.9835575485799701,0.021148036253776436,0.8
56270,0.98,0.9839743589743589,0.9839743589743589,0.026595744680851064,0.8
57270,0.984,0.9872813990461049,0.9872813990461049,0.0215633423180593,0.8
58270,0.983,0.9887096774193549,0.9839486356340289,0.01856763925729443,0.8
59270,0.979,0.9860681114551083,0.9815100154083205,0.02564102564102564,0.8
60270,0.986,0.9918831168831169,0.9854838709677419,0.013157894736842105,0.8
61270,0.994,0.9951923076923077,0.9951923076923077,0.007978723404255319,0.8
62270,0.968,0.986784140969163,0.9669064748201439,0.029508196721311476,0.8
63270,0.946,0.9911504424778761,0.9434416365824309,0.04142011834319527,0.8
64270,0.971,0.9963898916967509,0.9695550351288056,0.02054794520547945,0.8
65270,0.973,0.9901356350184957,0.9768856447688564,0.0449438202247191,0.8
66270,0.978,0.9854689564068693,0.9854689564068693,0.04526748971193416,0.8
67270,0.962,0.9801849405548216,0.9699346405228758,0.06382978723404255,0.8
68270,0.973,0.9911392405063291,0.975093399750934,0.03553299492385787,0.8
69270,0.962,0.9722607489597781,0.9749652294853964,0.0711743772241993,0.8
70270,0.967,0.9910600255427842,0.9675810473815462,0.03535353535353535,0.8
71270,0.961,0.9922077922077922,0.958594730238394,0.029556650246305417,0.8
72270,0.967,0.9777117384843982,0.9733727810650887,0.046296296296296294,0.8
73270,0.97,0.9706293706293706,0.9871977240398293,0.0707070707070707,0.8
74270,0.95,0.9730941704035875,0.9531478770131772,0.056782334384858045,0.8
75270,0.954,0.9755102040816327,0.9624161073825503,0.07058823529411765,0.8
76270,0.959,0.9585121602288984,0.9824046920821115,0.09119496855345911,0.8
77270,0.929,0.9200626959247649,0.9670510708401977,0.1297709923664122,0.8
78270,0.956,0.9598853868194842,0.9766763848396501,0.08917197452229299,0.8
79270,0.957,0.9512605042016806,0.9758620689655172,0.06904761904761905,0.8
80270,0.957,0.9507908611599297,0.9730215827338129,0.06306306306306306,0.8
81270,0.972,0.9644268774703557,0.9799196787148594,0.035856573705179286,0.8
82270,0.951,0.9444444444444444,0.9669724770642202,0.06813186813186813,0.8
83270,0.933,0.9232558139534883,0.9211136890951276,0.05799648506151142,0.8
84270,0.958,0.9476861167002012,0.9671457905544147,0.050682261208576995,0.8
85270,0.956,0.9318734793187348,0.9598997493734336,0.04658901830282862,0.8
86270,0.973,0.9534313725490197,0.9798488664987406,0.03150912106135987,0.8
87270,0.956,0.8777292576419214,0.9262672811059908,0.035759897828863345,0.8
88270,0.933,0.41379310344827586,0.6923076923076923,0.05379746835443038,0.8
89270,0.939,0.7329545454545454,0.9020979020979021,0.05484247374562427,0.8
90270,0.947,0.7701149425287356,0.9115646258503401,0.04689331770222743,0.8
91270,0.941,0.7869565217391304,0.9476439790575916,0.06056860321384425,0.8
92270,0.951,0.7597765363128491,0.9577464788732394,0.05011655011655012,0.8
93270,0.94,0.796875,0.9622641509433962,0.06598984771573604,0.8
94270,0.941,0.9156327543424317,0.9365482233502538,0.056105610561056105,0.8
95270,0.949,0.7794871794871795,0.95,0.05119047619047619,0.8
96270,0.897,0.9691780821917808,0.7506631299734748,0.014446227929373997,0.8
97270,0.936,0.9376146788990826,0.944547134935305,0.07407407407407407,0.8
98270,0.942,0.8688946015424165,0.9797101449275363,0.07786259541984733,0.8
99270,0.94,0.9319470699432892,0.9535783365570599,0.07453416149068323,0.8
100270,0.96,0.916010498687664,0.9775910364145658,0.049766718506998445,0.8
101270,0.93,0.9344978165938864,0.7955390334572491,0.02051983584131327,0.8
102270,0.938,0.896551724137931,0.9757174392935982,0.09323583180987204,0.8
103270,0.952,0.9354838709677419,0.8285714285714286,0.015189873417721518,0.8
104270,0.882,0.7986111111111112,0.5637254901960784,0.0364321608040201,0.8
105270,0.919,0.8035087719298246,0.9015748031496063,0.07506702412868632,0.8
106270,0.93,0.9484702093397746,0.9393939393939394,0.08579088471849866,0.8
107270,0.923,0.6714285714285714,0.9463087248322147,0.08108108108108109,0.8
108270,0.913,0.6828358208955224,0.9891891891891892,0.10429447852760736,0.8
109270,0.88,0.9651416122004357,0.8098720292504571,0.03532008830022075,0.8
110270,0.931,0.8884462151394422,0.971677559912854,0.10351201478743069,0.8
111270,0.893,0.973630831643002,0.8362369337979094,0.03051643192488263,0.8
112270,0.928,0.9043321299638989,0.9634615384615385,0.11041666666666666,0.8
113270,0.942,0.9224952741020794,0.9663366336633663,0.08282828282828283,0.8
114270,0.935,0.8961352657004831,0.9440203562340967,0.07084019769357495,0.8
115270,0.873,0.987012987012987,0.7902946273830156,0.014184397163120567,0.8
116270,0.913,0.8486238532110092,0.9462915601023018,0.10837438423645321,0.8
117270,0.913,0.9801324503311258,0.8505747126436781,0.01882845188284519,0.8
118270,0.926,0.9741035856573705,0.889090909090909,0.028888888888888888,0.8
119270,0.943,0.9121813031161473,0.9252873563218391,0.04754601226993865,0.8
120270,0.936,0.9722991689750693,0.8666666666666667,0.01680672268907563,0.8
121270,0.915,0.8663883089770354,0.9518348623853211,0.11347517730496454,0.8
122270,0.935,0.8746081504702194,0.9177631578947368,0.05747126436781609,0.8
123270,0.902,0.9548872180451128,0.872852233676976,0.05741626794258373,0.8
124270,0.935,0.8785046728971962,0.9665809768637532,0.0851063829787234,0.8
125270,0.883,0.9936575052854123,0.8047945205479452,0.007211538461538462,0.8
126270,0.931,0.8845265588914549,0.9527363184079602,0.08361204013377926,0.8
127270,0.943,0.859504132231405,0.9811320754716981,0.0747800586510264,0.8
128270,0.945,0.9865951742627346,0.8803827751196173,0.00859106529209622,0.8
129270,0.938,0.9186991869918699,0.9137466307277629,0.04769475357710652,0.8
130270,0.933,0.9306518723994452,0.9752906976744186,0.16025641025641027,0.8
131270,0.937,0.9550408719346049,0.9589603283173734,0.12267657992565056,0.8
132270,0.923,0.9298701298701298,0.9688768606224628,0.20689655172413793,0.8
133270,0.941,0.956,0.9650067294751009,0.12840466926070038,0.8
134270,0.897,0.9834254143646409,0.8503184713375797,0.024193548387096774,0.8
135270,0.955,0.9543726235741445,0.9881889763779528,0.15126050420168066,0.8
136270,0.827,0.968609865470852,0.81,0.105,0.8
137270,0.942,0.9548563611491108,0.9654218533886584,0.11913357400722022,0.8
138270,0.947,0.9569190600522193,0.9734395750332006,0.13360323886639677,0.8
139270,0.877,0.9926686217008798,0.8515723270440252,0.024390243902439025,0.8
140270,0.887,0.992797118847539,0.8854389721627409,0.09090909090909091,0.8
141270,0.974,0.9900881057268722,0.9814410480349345,0.10714285714285714,0.8
142270,0.973,0.9903846153846154,0.9809523809523809,0.16363636363636364,0.8
143270,0.958,0.9772972972972973,0.9772972972972973,0.28,0.8
144270,0.983,0.9902067464635473,0.9912854030501089,0.10975609756097561,0.8
145270,0.954,0.981672394043528,0.9661781285231116,0.1415929203539823,0.8
146270,0.975,0.9911894273127754,0.9814612868047983,0.0963855421686747,0.8
147270,0.966,0.986827661909989,0.9761129207383279,0.1518987341772152,0.8
148270,0.972,0.9877777777777778,0.9812362030905077,0.11702127659574468,0.8
149270,0.993,0.9937369519832986,0.9989506820566632,0.1276595744680851,0.8
150270,0.981,0.9825708061002179,0.9966850828729282,0.16842105263157894,0.8
151270,0.981,0.9903743315508021,0.9893162393162394,0.140625,0.8
152270,0.983,0.9912376779846659,0.9901531728665208,0.09302325581395349,0.8
153270,0.972,0.9795221843003413,0.9885189437428243,0.13953488372093023,0.8
154270,0.912,0.930151338766007,0.966142684401451,0.3468208092485549,0.8
155270,0.862,0.8477064220183487,0.8936170212765957,0.17184265010351968,0.8
156270,0.878,0.941712204007286,0.8517298187808896,0.08142493638676845,0.8
157270,0.951,0.9687010954616588,0.9552469135802469,0.056818181818181816,0.8
158270,0.944,0.964968152866242,0.946875,0.06111111111111111,0.8
159270,0.95,0.9723502304147466,0.9518796992481203,0.05373134328358209,0.8
160270,0.967,0.9874804381846636,0.961890243902439,0.023255813953488372,0.8
161270,0.973,0.9773071104387292,0.9817629179331308,0.043859649122807015,0.8
162270,0.967,0.9624060150375939,0.9876543209876543,0.07102272727272728,0.8
163270,0.969,0.9848024316109423,0.968609865470852,0.030211480362537766,0.8
164270,0.976,0.9819004524886877,0.9819004524886877,0.03560830860534125,0.8
165270,0.973,0.9734789391575663,0.9842271293375394,0.04644808743169399,0.8
166270,0.986,0.9881129271916791,0.9910581222056631,0.0243161094224924,0.8
167270,0.974,0.9734375,0.9857594936708861,0.04619565217391304,0.8
168270,0.965,0.9641255605381166,0.9832317073170732,0.06976744186046512,0.8
169270,0.971,0.9833333333333333,0.9730134932533733,0.03303303303303303,0.8
170270,0.978,0.9905362776025236,0.9751552795031055,0.016853932584269662,0.8
171270,0.966,0.9745889387144993,0.9745889387144993,0.0513595166163142,0.8
172270,0.964,0.9754224270353302,0.9694656488549618,0.0463768115942029,0.8
173270,0.975,0.9847094801223242,0.9772382397572079,0.02932551319648094,0.8
174270,0.975,0.9861963190184049,0.9757207890743551,0.026392961876832845,0.8
175270,0.978,0.9908952959028832,0.976083707025411,0.01812688821752266,0.8
176270,0.978,0.9892307692307692,0.9772036474164134,0.02046783625730994,0.8
177270,0.978,0.9792592592592593,0.9880418535127056,0.04229607250755287,0.8
178270,0.958,0.9629080118694362,0.9744744744744744,0.0748502994011976,0.8
179270,0.934,0.9766803840877915,0.9356110381077529,0.07112970711297072,0.8
180270,0.978,0.9860681114551083,0.98,0.025714285714285714,0.8
181270,0.971,0.9851190476190477,0.9720998531571219,0.03134796238244514,0.8
182270,0.972,0.989345509893455,0.9687034277198212,0.02127659574468085,0.8
183270,0.975,0.9823008849557522,0.9808541973490427,0.037383177570093455,0.8
184270,0.978,0.9862385321100917,0.9802431610942249,0.02631578947368421,0.8
185270,0.968,0.974025974025974,0.974025974025974,0.041666666666666664,0.8
186270,0.972,0.9774436090225563,0.9803921568627451,0.04451038575667656,0.8
187270,0.96,0.9712990936555891,0.9683734939759037,0.05654761904761905,0.8
188270,0.949,0.9620060790273556,0.960546282245827,0.07331378299120235,0.8
189270,0.966,0.9694656488549618,0.9784283513097073,0.05698005698005698,0.8
190270,0.969,0.9743589743589743,0.9813486370157819,0.0594059405940594,0.8
191270,0.95,0.9539748953974896,0.9757489300998573,0.11036789297658862,0.8
192270,0.935,0.9827357237715804,0.9343434343434344,0.0625,0.8
193270,0.882,0.9495677233429395,0.8881401617250674,0.13565891472868216,0.8
194270,0.958,0.9716713881019831,0.9689265536723164,0.0684931506849315,0.8
195270,0.931,0.99,0.9041095890410958,0.01749271137026239,0.8
196270,0.963,0.9702127659574468,0.9771428571428571,0.07,0.8
197270,0.971,0.9945872801082544,0.9671052631578947,0.016666666666666666,0.8
198270,0.998,1.0,0.9979777553083923,0.0,0.8
199270,1.0,1.0,1.0,0.0,0.8
200270,0.984,0.991869918699187,0.9895712630359212,0.051094890510948905,0.8
201270,0.968,0.99625,0.9648910411622276,0.017241379310344827,0.8
202270,0.978,0.9970887918486172,0.9716312056737588,0.006779661016949152,0.8
203270,0.98,0.9830985915492958,0.9886685552407932,0.04081632653061224,0.8
204270,0.967,0.9915492957746479,0.9630642954856361,0.022304832713754646,0.8
205270,0.982,0.9892638036809815,0.9832317073170732,0.020348837209302327,0.8
206270,0.985,0.9864457831325302,0.9909228441754917,0.02654867256637168,0.8
207270,0.979,0.9871382636655949,0.9792663476874003,0.021447721179624665,0.8
208270,0.968,0.9974391805377721,0.9629171817058096,0.010471204188481676,0.8
209270,0.982,0.9844357976653697,0.9921568627450981,0.05106382978723404,0.8
210270,0.962,0.9895988112927192,0.9555236728837877,0.0231023102310231,0.8
211270,0.977,0.9943019943019943,0.9735006973500697,0.014134275618374558,0.8
212270,0.977,0.9914285714285714,0.9760900140646976,0.020761245674740483,0.8
213270,0.981,0.9943100995732574,0.9789915966386554,0.013986013986013986,0.8
214270,0.985,0.9910141206675225,0.9897435897435898,0.031818181818181815,0.8
215270,0.95,0.9814814814814815,0.9436201780415431,0.03680981595092025,0.8
216270,0.954,0.9973579920739762,0.9449311639549437,0.009950248756218905,0.8
217270,0.981,0.9873417721518988,0.9859550561797753,0.03125,0.8
218270,0.969,0.9754500818330606,0.9738562091503268,0.03865979381443299,0.8
219270,0.972,0.9913494809688581,0.9614093959731543,0.012376237623762377,0.8
220270,0.982,0.9919743178170144,0.9793977812995246,0.013550135501355014,0.8
221270,0.985,0.9921011058451816,0.9843260188087775,0.013812154696132596,0.8
222270,0.982,1.0,0.9758713136729222,0.0,0.8
223270,0.982,0.984375,0.987460815047022,0.027624309392265192,0.8
224270,0.97,0.9831649831649831,0.9668874172185431,0.025252525252525252,0.8
225270,0.975,0.9805510534846029,0.9789644012944984,0.031413612565445025,0.8
226270,0.978,0.9931856899488927,0.9700499168053245,0.010025062656641603,0.8
227270,0.984,0.993421052631579,0.9856396866840731,0.021367521367521368,0.8
228270,0.973,0.9725776965265083,0.9779411764705882,0.03289473684210526,0.8
229270,0.983,0.9861660079051383,0.9803536345776032,0.014256619144602852,0.8
230270,0.97,0.9811320754716981,0.9629629629629629,0.021739130434782608,0.8
231270,0.981,0.9856115107913669,0.9803220035778175,0.018140589569160998,0.8
232270,0.98,0.9946018893387314,0.9787516600265604,0.016194331983805668,0.8
233270,0.976,0.9872495446265938,0.9695885509838998,0.015873015873015872,0.8
234270,0.986,0.9910394265232975,0.9839857651245552,0.01141552511415525,0.8
235270,0.974,0.981203007518797,0.9702602230483272,0.021645021645021644,0.8
236270,0.977,0.9920760697305864,0.9720496894409938,0.014044943820224719,0.8
237270,0.982,0.98989898989899,0.9842180774748924,0.0231023102310231,0.8
238270,0.961,0.9836956521739131,0.9476439790575916,0.02107728337236534,0.8
239270,0.98,0.9920886075949367,0.9766355140186916,0.013966480446927373,0.8
240270,0.983,0.9895287958115183,0.9809688581314879,0.014218009478672985,0.8
241270,0.982,0.9876543209876543,0.9807355516637478,0.016317016317016316,0.8
242270,0.988,0.9968652037617555,0.9845201238390093,0.005649717514124294,0.8
243270,0.984,0.9921414538310412,0.97678916827853,0.008281573498964804,0.8
244270,0.984,0.9906716417910447,0.9797047970479705,0.010917030567685589,0.8
245270,0.986,0.9898132427843803,0.9864636209813875,0.014669926650366748,0.8
246270,0.985,0.9919517102615694,0.9781746031746031,0.008064516129032258,0.8
247270,0.98,0.9862804878048781,0.9832826747720365,0.02631578947368421,0.8
248270,0.971,0.9878048780487805,0.9548133595284872,0.012219959266802444,0.8
249270,0.977,0.9853249475890985,0.9670781893004116,0.013618677042801557,0.8
250270,0.973,0.9748653500897666,0.9766187050359713,0.03153153153153153,0.8
251270,0.99,0.9967213114754099,0.987012987012987,0.005208333333333333,0.8
252270,0.99,0.9913494809688581,0.9913494809688581,0.011848341232227487,0.8
253270,0.984,0.9879725085910653,0.9845890410958904,0.016826923076923076,0.8
254270,0.968,0.9881956155143339,0.9590834697217676,0.017994858611825194,0.8
255270,0.983,0.9836065573770492,0.9854014598540146,0.01991150442477876,0.8
256270,0.986,1.0,0.9806896551724138,0.0,0.8
257270,0.988,0.9956140350877193,0.9869565217391304,0.00967741935483871,0.8
258270,0.984,0.993485342019544,0.9807073954983923,0.010582010582010581,0.8
259270,0.989,0.994535519125683,0.9904761904761905,0.01509433962264151,0.8
260270,0.992,0.99581589958159,0.9930458970792768,0.010676156583629894,0.8
261270,0.991,0.9956395348837209,0.9913169319826338,0.009708737864077669,0.8
262270,0.989,0.998641304347826,0.9865771812080537,0.00392156862745098,0.8
263270,0.996,0.9973718791064389,0.9973718791064389,0.008368200836820083,0.8
264270,0.992,0.9940209267563528,0.9940209267563528,0.012084592145015106,0.8
265270,0.991,0.9970972423802612,0.9899135446685879,0.006535947712418301,0.8
266270,0.985,0.9916897506925207,0.9875862068965517,0.02181818181818182,0.8
267270,0.9827760891590679,0.9912917271407837,0.984149855907781,0.020477815699658702,0.8
0,0.4,0.0,0.0,0.6,0.9
10,0.5,0.3333333333333333,0.1111111111111111,0.18181818181818182,0.9
30,0.675,0.5714285714285714,0.9411764705882353,0.5217391304347826,0.9
70,0.8625,0.96,0.7058823529411765,0.021739130434782608,0.9
150,0.9125,0.9555555555555556,0.7818181818181819,0.01904761904761905,0.9
310,0.91875,0.9245283018867925,0.8448275862068966,0.0392156862745098,0.9
630,0.91875,0.8523206751054853,0.9223744292237442,0.0831353919239905,0.9
1270,0.963,0.9559228650137741,0.9429347826086957,0.02531645569620253,0.9
2270,0.972,0.9624277456647399,0.9568965517241379,0.019938650306748466,0.9
