samples,acc,prec,rec,fpr,buckets
261270,0.881,1.0,0.8277858176555717,0.0,18.0
262270,0.852,1.0,0.8013422818791947,0.0,18.0
263270,0.812,0.9965337954939342,0.7555847568988173,0.008368200836820083,18.0
264270,0.86,0.9962476547842402,0.7937219730941704,0.006042296072507553,18.0
265270,0.874,0.9913494809688581,0.8256484149855908,0.016339869281045753,18.0
266270,0.859,0.9949152542372881,0.8096551724137931,0.01090909090909091,18.0
267270,0.8753799392097265,0.9965217391304347,0.8256484149855908,0.006825938566552901,18.0
0,1.0,0.0,0.0,0.0,20.0
10,0.55,0.0,0.0,0.0,20.0
30,0.85,1.0,0.6470588235294118,0.0,20.0
70,0.8,1.0,0.5294117647058824,0.0,20.0
150,0.85,1.0,0.5636363636363636,0.0,20.0
310,0.88125,1.0,0.6724137931034483,0.0,20.0
630,0.9203125,1.0,0.7671232876712328,0.0,20.0
1270,0.915,1.0,0.7690217391304348,0.0,20.0
2270,0.946,1.0,0.8448275862068966,0.0,20.0
3270,0.951,1.0,0.8579710144927536,0.0,20.0
4270,0.958,1.0,0.8796561604584527,0.0,20.0
5270,0.972,1.0,0.9195402298850575,0.0,20.0
6270,0.973,1.0,0.9245810055865922,0.0,20.0
7270,0.977,0.9971098265895953,0.9400544959128065,0.001579778830963665,20.0
8270,0.974,1.0,0.9248554913294798,0.0,20.0
9270,0.975,1.0,0.9297752808988764,0.0,20.0
10270,0.745,0.9955947136563876,0.4708333333333333,0.0019230769230769232,20.0
11270,0.64,0.9965986394557823,0.4493865030674847,0.0028735632183908046,20.0
12270,0.716,0.9971910112359551,0.5564263322884012,0.0027624309392265192,20.0
13270,0.766,0.9923469387755102,0.6274193548387097,0.007894736842105263,20.0
14270,0.797,0.9953810623556582,0.6819620253164557,0.005434782608695652,20.0
15270,0.808,0.9935760171306209,0.7105666156202144,0.008645533141210375,20.0
16270,0.831,0.9979253112033195,0.7411402157164869,0.002849002849002849,20.0
17270,0.863,1.0,0.7852664576802508,0.0,20.0
18270,0.87,0.9960079840319361,0.79585326953748,0.005361930294906166,20.0
19270,0.893,0.9980430528375733,0.827922077922078,0.0026041666666666665,20.0
20270,0.888,0.9925233644859813,0.8309859154929577,0.0110803324099723,20.0
21270,0.899,0.9963963963963964,0.848159509202454,0.005747126436781609,20.0
22270,0.913,0.9982142857142857,0.8666666666666667,0.0028169014084507044,20.0
23270,0.916,0.9962335216572504,0.8657937806873978,0.005141388174807198,20.0
24270,0.927,0.9982046678635548,0.8853503184713376,0.002688172043010753,20.0
25270,0.933,0.9965156794425087,0.8979591836734694,0.005509641873278237,20.0
26270,0.924,0.9948630136986302,0.8883792048929664,0.008670520231213872,20.0
27270,0.947,0.9945945945945946,0.9169435215946844,0.007537688442211055,20.0
28270,0.948,0.9964601769911504,0.9184339314845025,0.00516795865633075,20.0
29270,0.949,1.0,0.9204368174726989,0.0,20.0
30270,0.946,0.9933993399339934,0.9233128834355828,0.011494252873563218,20.0
31270,0.952,0.9967159277504105,0.9295558958652373,0.005763688760806916,20.0
32270,0.935,0.9930313588850174,0.9033280507131537,0.01084010840108401,20.0
33270,0.943,0.9963833634719711,0.9092409240924092,0.005076142131979695,20.0
34270,0.95,0.996661101836394,0.9255813953488372,0.005633802816901409,20.0
35270,0.944,0.9982332155477032,0.9112903225806451,0.002631578947368421,20.0
36270,0.94,0.9916387959866221,0.9151234567901234,0.014204545454545454,20.0
37270,0.959,0.9950657894736842,0.9409020217729394,0.008403361344537815,20.0
38270,0.941,0.9965928449744463,0.9112149532710281,0.00558659217877095,20.0
39270,0.948,0.9947735191637631,0.9209677419354839,0.007894736842105263,20.0
40270,0.964,0.9933444259567388,0.9491255961844197,0.01078167115902965,20.0
41270,0.96,0.9949748743718593,0.9413629160063391,0.008130081300813009,20.0
42270,0.963,0.998272884283247,0.9413680781758957,0.0025906735751295338,20.0
43270,0.96,1.0,0.9380804953560371,0.0,20.0
44270,0.956,0.9932088285229203,0.936,0.010666666666666666,20.0
45270,0.966,0.9966159052453468,0.9484702093397746,0.005277044854881266,20.0
46270,0.957,0.9902755267423015,0.9429012345679012,0.017045454545454544,20.0
47270,0.962,0.9983443708609272,0.9421875,0.002777777777777778,20.0
48270,0.963,0.988255033557047,0.9515347334410339,0.01837270341207349,20.0
49270,0.962,0.9967105263157895,0.9439252336448598,0.00558659217877095,20.0
50270,0.962,0.9883333333333333,0.9503205128205128,0.018617021276595744,20.0
51270,0.952,0.9982668977469671,0.9245585874799358,0.002652519893899204,20.0
52270,0.957,0.9951768488745981,0.9393019726858877,0.008797653958944282,20.0
53270,0.952,0.9896729776247849,0.9319286871961102,0.015665796344647518,20.0
54270,0.956,0.9900166389351082,0.9399684044233807,0.01634877384196185,20.0
55270,0.965,0.9937694704049844,0.953662182361734,0.012084592145015106,20.0
56270,0.964,0.9932885906040269,0.9487179487179487,0.010638297872340425,20.0
57270,0.963,0.9933333333333333,0.9475357710651828,0.01078167115902965,20.0
58270,0.963,0.9949324324324325,0.9454253611556982,0.007957559681697613,20.0
59270,0.967,0.9951768488745981,0.9537750385208013,0.008547008547008548,20.0
60270,0.96,0.9882154882154882,0.9467741935483871,0.018421052631578946,20.0
61270,0.959,0.9949066213921901,0.9391025641025641,0.007978723404255319,20.0
62270,0.898,0.9900826446280991,0.8618705035971223,0.019672131147540985,20.0
63270,0.868,0.9874476987447699,0.851985559566787,0.05325443786982249,20.0
64270,0.857,0.9985974754558204,0.8337236533957846,0.00684931506849315,20.0
65270,0.901,0.9945280437756497,0.8844282238442822,0.02247191011235955,20.0
66270,0.94,0.9860529986052998,0.9339498018494056,0.0411522633744856,20.0
67270,0.94,0.9822161422708618,0.938562091503268,0.05531914893617021,20.0
68270,0.905,0.987603305785124,0.8929016189290162,0.04568527918781726,20.0
69270,0.942,0.9824817518248176,0.9360222531293463,0.042704626334519574,20.0
70270,0.956,0.9973753280839895,0.9476309226932669,0.010101010101010102,20.0
71270,0.897,0.9806094182825484,0.8883312421580929,0.06896551724137931,20.0
72270,0.923,0.9761526232114467,0.908284023668639,0.046296296296296294,20.0
73270,0.935,0.9833333333333333,0.9231863442389758,0.037037037037037035,20.0
74270,0.904,0.9819376026272578,0.8755490483162518,0.03470031545741325,20.0
75270,0.931,0.9787535410764873,0.9275167785234899,0.058823529411764705,20.0
76270,0.897,0.9881956155143339,0.8592375366568915,0.0220125786163522,20.0
77270,0.937,0.9689655172413794,0.9258649093904449,0.04580152671755725,20.0
78270,0.907,0.9836867862969005,0.8790087463556852,0.03184713375796178,20.0
79270,0.919,0.9628942486085343,0.8948275862068965,0.047619047619047616,20.0
80270,0.916,0.9645669291338582,0.8812949640287769,0.04054054054054054,20.0
81270,0.923,0.9646799116997793,0.8775100401606426,0.03187250996015936,20.0
82270,0.951,0.9862745098039216,0.9229357798165138,0.015384615384615385,20.0
83270,0.927,0.9543147208121827,0.8723897911832946,0.03163444639718805,20.0
84270,0.927,0.9769585253456221,0.8706365503080082,0.01949317738791423,20.0
85270,0.93,0.9713467048710601,0.849624060150376,0.016638935108153077,20.0
86270,0.936,0.9690140845070423,0.8664987405541562,0.01824212271973466,20.0
87270,0.952,0.9289340101522843,0.8433179723502304,0.017879948914431672,20.0
88270,0.948,0.5,0.5,0.027426160337552744,20.0
89270,0.945,0.8333333333333334,0.7692307692307693,0.025670945157526253,20.0
90270,0.952,0.9380530973451328,0.7210884353741497,0.008206330597889801,20.0
91270,0.962,0.9693251533742331,0.8272251308900523,0.006180469715698393,20.0
92270,0.953,0.9357798165137615,0.7183098591549296,0.008158508158508158,20.0
93270,0.947,0.9206349206349206,0.8207547169811321,0.01903553299492386,20.0
94270,0.9,0.9835526315789473,0.7588832487309645,0.00825082508250825,20.0
95270,0.949,0.957983193277311,0.7125,0.005952380952380952,20.0
96270,0.906,0.9829351535836177,0.7639257294429708,0.008025682182985553,20.0
97270,0.859,0.9926108374384236,0.744916820702403,0.006535947712418301,20.0
98270,0.92,0.9925650557620818,0.7739130434782608,0.0030534351145038168,20.0
99270,0.859,0.9895833333333334,0.7350096711798839,0.008281573498964804,20.0
100270,0.942,0.9933993399339934,0.8431372549019608,0.003110419906687403,20.0
101270,0.924,0.9707317073170731,0.7397769516728625,0.008207934336525308,20.0
102270,0.898,0.9808219178082191,0.7902869757174393,0.012797074954296161,20.0
103270,0.957,0.9771428571428571,0.8142857142857143,0.005063291139240506,20.0
104270,0.901,0.9487179487179487,0.5441176470588235,0.007537688442211055,20.0
105270,0.943,0.9852216748768473,0.7874015748031497,0.004021447721179625,20.0
106270,0.809,0.9932126696832579,0.7001594896331739,0.00804289544235925,20.0
107270,0.934,0.9560439560439561,0.5838926174496645,0.004700352526439483,20.0
108270,0.937,0.9552238805970149,0.6918918918918919,0.007361963190184049,20.0
109270,0.854,0.9854721549636803,0.7440585009140768,0.013245033112582781,20.0
110270,0.873,0.9689265536723164,0.7472766884531591,0.02033271719038817,20.0
111270,0.85,0.9907407407407407,0.7456445993031359,0.009389671361502348,20.0
112270,0.879,0.9950372208436724,0.7711538461538462,0.004166666666666667,20.0
113270,0.881,0.9948717948717949,0.7683168316831683,0.00404040404040404,20.0
114270,0.855,0.9920634920634921,0.6361323155216285,0.0032948929159802307,20.0
115270,0.828,0.9975429975429976,0.7036395147313691,0.002364066193853428,20.0
116270,0.881,0.9892086330935251,0.7033248081841432,0.0049261083743842365,20.0
117270,0.882,0.9809523809523809,0.789272030651341,0.016736401673640166,20.0
118270,0.898,0.9977777777777778,0.8163636363636364,0.0022222222222222222,20.0
119270,0.914,0.9816176470588235,0.7672413793103449,0.007668711656441718,20.0
120270,0.909,0.9937106918238994,0.7802469135802469,0.0033613445378151263,20.0
121270,0.903,0.9941690962099126,0.7821100917431193,0.0035460992907801418,20.0
122270,0.907,0.9906976744186047,0.7006578947368421,0.0028735632183908046,20.0
123270,0.856,1.0,0.7525773195876289,0.0,20.0
124270,0.893,0.9862068965517241,0.7352185089974294,0.006546644844517185,20.0
125270,0.794,1.0,0.6472602739726028,0.0,20.0
126270,0.888,0.9833333333333333,0.7338308457711443,0.008361204013377926,20.0
127270,0.917,0.9835390946502057,0.7515723270440252,0.005865102639296188,20.0
128270,0.937,0.9944289693593314,0.854066985645933,0.003436426116838488,20.0
129270,0.916,1.0,0.7735849056603774,0.0,20.0
130270,0.835,0.9980952380952381,0.7616279069767442,0.003205128205128205,20.0
131270,0.847,0.9965635738831615,0.7934336525307798,0.007434944237918215,20.0
132270,0.805,0.9927536231884058,0.7415426251691475,0.01532567049808429,20.0
133270,0.82,1.0,0.7577388963660835,0.0,20.0
134270,0.86,1.0,0.7770700636942676,0.0,20.0
135270,0.847,1.0,0.7992125984251969,0.0,20.0
136270,0.895,1.0,0.86875,0.0,20.0
137270,0.827,0.9981884057971014,0.7621023513139695,0.0036101083032490976,20.0
138270,0.785,0.9981481481481481,0.7158034528552457,0.004048582995951417,20.0
139270,0.835,1.0,0.7924528301886793,0.0,20.0
140270,0.76,0.9985632183908046,0.7441113490364025,0.015151515151515152,20.0
141270,0.823,1.0,0.8067685589519651,0.0,20.0
142270,0.884,1.0,0.8772486772486773,0.0,20.0
143270,0.822,1.0,0.8075675675675675,0.0,20.0
144270,0.812,1.0,0.7952069716775599,0.0,20.0
145270,0.83,1.0,0.8083427282976324,0.0,20.0
146270,0.838,1.0,0.8233369683751364,0.0,20.0
147270,0.858,1.0,0.8458197611292074,0.0,20.0
148270,0.877,1.0,0.8642384105960265,0.0,20.0
149270,0.824,1.0,0.8153200419727177,0.0,20.0
150270,0.878,1.0,0.8651933701657458,0.0,20.0
151270,0.835,1.0,0.8237179487179487,0.0,20.0
152270,0.823,1.0,0.8063457330415755,0.0,20.0
153270,0.861,0.9986376021798365,0.8415614236509759,0.007751937984496124,20.0
154270,0.897,0.9972527472527473,0.8778718258766627,0.011560693641618497,20.0
155270,0.878,0.9782082324455206,0.781431334622824,0.018633540372670808,20.0
156270,0.854,0.9873150105708245,0.7693574958813838,0.015267175572519083,20.0
157270,0.89,0.9803571428571428,0.8472222222222222,0.03125,20.0
158270,0.887,0.9906890130353817,0.83125,0.013888888888888888,20.0
159270,0.902,0.9964973730297724,0.8556390977443609,0.005970149253731343,20.0
160270,0.899,0.9982046678635548,0.8475609756097561,0.0029069767441860465,20.0
161270,0.903,1.0,0.8525835866261399,0.0,20.0
162270,0.925,1.0,0.8842592592592593,0.0,20.0
163270,0.909,0.9982758620689656,0.8654708520179372,0.0030211480362537764,20.0
164270,0.921,0.9982935153583617,0.8823529411764706,0.002967359050445104,20.0
165270,0.925,0.9964476021314387,0.8848580441640379,0.00546448087431694,20.0
166270,0.922,0.986863711001642,0.8956780923994039,0.0243161094224924,20.0
167270,0.929,0.9964601769911504,0.8908227848101266,0.005434782608695652,20.0
168270,0.934,0.9916666666666667,0.9070121951219512,0.014534883720930232,20.0
169270,0.916,0.986644407345576,0.8860569715142429,0.024024024024024024,20.0
170270,0.923,1.0,0.8804347826086957,0.0,20.0
171270,0.928,0.9901477832512315,0.9013452914798207,0.01812688821752266,20.0
172270,0.918,0.9948186528497409,0.8793893129770992,0.008695652173913044,20.0
173270,0.925,0.9965986394557823,0.8892261001517451,0.005865102639296188,20.0
174270,0.924,0.9915682967959528,0.8922610015174507,0.01466275659824047,20.0
175270,0.915,0.9949152542372881,0.8774289985052317,0.00906344410876133,20.0
176270,0.914,0.9948096885813149,0.8738601823708206,0.008771929824561403,20.0
177270,0.921,0.9983108108108109,0.8834080717488789,0.0030211480362537764,20.0
178270,0.878,0.9909747292418772,0.8243243243243243,0.014970059880239521,20.0
179270,0.885,0.9923780487804879,0.8554533508541393,0.02092050209205021,20.0
180270,0.924,0.9965397923875432,0.8861538461538462,0.005714285714285714,20.0
181270,0.934,1.0,0.9030837004405287,0.0,20.0
182270,0.913,0.9982935153583617,0.8718330849478391,0.00303951367781155,20.0
183270,0.921,1.0,0.8836524300441826,0.0,20.0
184270,0.904,0.99822695035461,0.8556231003039514,0.0029239766081871343,20.0
185270,0.913,0.9981167608286252,0.8603896103896104,0.0026041666666666665,20.0
186270,0.93,1.0,0.8944193061840121,0.0,20.0
187270,0.922,0.9966101694915255,0.8855421686746988,0.005952380952380952,20.0
188270,0.914,0.9965337954939342,0.8725341426403642,0.005865102639296188,20.0
189270,0.916,0.9982363315696648,0.8721109399075501,0.002849002849002849,20.0
190270,0.908,0.991869918699187,0.8751793400286944,0.0165016501650165,20.0
191270,0.904,0.9950900163666121,0.8673323823109843,0.010033444816053512,20.0
192270,0.82,0.9903846153846154,0.7803030303030303,0.028846153846153848,20.0
193270,0.747,0.9959432048681541,0.6617250673854448,0.007751937984496124,20.0
194270,0.832,1.0,0.7627118644067796,0.0,20.0
195270,0.798,0.9934924078091106,0.6971080669710806,0.008746355685131196,20.0
196270,0.841,0.998158379373849,0.7742857142857142,0.0033333333333333335,20.0
197270,0.848,0.9983606557377049,0.8013157894736842,0.004166666666666667,20.0
198270,0.994,0.9989847715736041,0.9949443882709808,0.09090909090909091,20.0
199270,0.998,1.0,0.9979859013091642,0.0,20.0
200270,0.918,1.0,0.9049826187717266,0.0,20.0
201270,0.777,1.0,0.7300242130750605,0.0,20.0
202270,0.856,1.0,0.7957446808510639,0.0,20.0
203270,0.868,0.9982638888888888,0.8144475920679887,0.003401360544217687,20.0
204270,0.819,0.992831541218638,0.7578659370725034,0.01486988847583643,20.0
205270,0.869,0.9981024667931688,0.801829268292683,0.0029069767441860465,20.0
206270,0.876,0.9981447124304267,0.8139183055975794,0.0029498525073746312,20.0
207270,0.886,1.0,0.8181818181818182,0.0,20.0
208270,0.832,1.0,0.792336217552534,0.0,20.0
209270,0.873,0.9984375,0.8352941176470589,0.00425531914893617,20.0
210270,0.867,1.0,0.8091822094691535,0.0,20.0
211270,0.871,1.0,0.8200836820083682,0.0,20.0
212270,0.899,1.0,0.8579465541490858,0.0,20.0
213270,0.894,0.9983606557377049,0.8529411764705882,0.0034965034965034965,20.0
214270,0.885,0.9985007496251874,0.8538461538461538,0.004545454545454545,20.0
215270,0.772,0.9955555555555555,0.6646884272997032,0.006134969325153374,20.0
216270,0.805,1.0,0.7559449311639549,0.0,20.0
217270,0.882,1.0,0.8342696629213483,0.0,20.0
218270,0.907,0.9980806142034548,0.8496732026143791,0.002577319587628866,20.0
219270,0.919,1.0,0.8640939597315436,0.0,20.0
220270,0.915,1.0,0.8652931854199684,0.0,20.0
221270,0.915,0.9981981981981982,0.8683385579937304,0.0027624309392265192,20.0
222270,0.884,1.0,0.8445040214477212,0.0,20.0
223270,0.906,0.9963503649635036,0.8557993730407524,0.0055248618784530384,20.0
224270,0.864,0.9915966386554622,0.7814569536423841,0.010101010101010102,20.0
225270,0.861,1.0,0.7750809061488673,0.0,20.0
226270,0.938,0.9944954128440368,0.9018302828618968,0.007518796992481203,20.0
227270,0.896,0.9984939759036144,0.8655352480417755,0.004273504273504274,20.0
228270,0.9,1.0,0.8161764705882353,0.0,20.0
229270,0.941,0.9977876106194691,0.8860510805500982,0.002036659877800407,20.0
230270,0.93,0.9936974789915967,0.8759259259259259,0.006521739130434782,20.0
231270,0.932,0.9959595959595959,0.8819320214669052,0.0045351473922902496,20.0
232270,0.9,0.9969558599695586,0.8698539176626826,0.008097165991902834,20.0
233270,0.908,0.9936575052854123,0.8407871198568873,0.006802721088435374,20.0
234270,0.92,0.9979338842975206,0.8594306049822064,0.00228310502283105,20.0
235270,0.935,0.9978947368421053,0.8810408921933085,0.0021645021645021645,20.0
236270,0.926,0.9982517482517482,0.8866459627329193,0.0028089887640449437,20.0
237270,0.93,0.9968304278922345,0.9024390243902439,0.006600660066006601,20.0
238270,0.896,0.9957716701902748,0.8219895287958116,0.00468384074941452,20.0
239270,0.924,0.9982394366197183,0.883177570093458,0.002793296089385475,20.0
240270,0.937,0.9961464354527938,0.8944636678200693,0.004739336492890996,20.0
241270,0.927,0.9960159362549801,0.8756567425569177,0.004662004662004662,20.0
242270,0.935,0.9965811965811966,0.9024767801857585,0.005649717514124294,20.0
243270,0.948,1.0,0.8994197292069632,0.0,20.0
244270,0.931,0.9958071278825996,0.8763837638376384,0.004366812227074236,20.0
245270,0.934,0.996219281663516,0.8917089678510999,0.004889975550122249,20.0
246270,0.924,1.0,0.8492063492063492,0.0,20.0
247270,0.886,0.9963503649635036,0.8297872340425532,0.005847953216374269,20.0
248270,0.893,0.9950738916256158,0.793713163064833,0.004073319755600814,20.0
249270,0.942,0.9976744186046511,0.8827160493827161,0.0019455252918287938,20.0
250270,0.934,0.9939516129032258,0.8866906474820144,0.006756756756756757,20.0
251270,0.929,0.9981718464351006,0.8863636363636364,0.0026041666666666665,20.0
252270,0.9,1.0,0.8269896193771626,0.0,20.0
253270,0.861,1.0,0.761986301369863,0.0,20.0
254270,0.841,0.9956140350877193,0.7430441898527005,0.005141388174807198,20.0
255270,0.844,0.992462311557789,0.7208029197080292,0.00663716814159292,20.0
256270,0.858,1.0,0.8041379310344827,0.0,20.0
257270,0.896,1.0,0.8492753623188406,0.0,20.0
258270,0.915,0.9981447124304267,0.864951768488746,0.0026455026455026454,20.0
259270,0.914,0.996937212863706,0.8857142857142857,0.007547169811320755,20.0
260270,0.928,1.0,0.8998609179415855,0.0,20.0
261270,0.921,0.998371335504886,0.8871201157742402,0.003236245954692557,20.0
262270,0.895,1.0,0.8590604026845637,0.0,20.0
263270,0.906,0.9970193740685543,0.8791064388961892,0.008368200836820083,20.0
264270,0.907,0.996551724137931,0.8639760837070254,0.006042296072507553,20.0
265270,0.931,0.9921259842519685,0.9077809798270894,0.016339869281045753,20.0
266270,0.895,0.9920634920634921,0.8620689655172413,0.01818181818181818,20.0
267270,0.9189463019250254,0.9935691318327974,0.8904899135446686,0.013651877133105802,20.0
0,1.0,0.0,0.0,0.0,22.0
10,0.55,0.0,0.0,0.0,22.0
30,0.85,1.0,0.6470588235294118,0.0,22.0
70,0.8125,1.0,0.5588235294117647,0.0,22.0
150,0.85,1.0,0.5636363636363636,0.0,22.0
310,0.884375,1.0,0.6810344827586207,0.0,22.0
630,0.9234375,1.0,0.776255707762557,0.0,22.0
1270,0.924,1.0,0.7934782608695652,0.0,22.0
2270,0.952,1.0,0.8620689655172413,0.0,22.0
3270,0.956,1.0,0.8724637681159421,0.0,22.0
4270,0.965,1.0,0.8997134670487106,0.0,22.0
5270,0.98,1.0,0.9425287356321839,0.0,22.0
6270,0.979,1.0,0.9413407821229051,0.0,22.0
7270,0.983,0.9971590909090909,0.9564032697547684,0.001579778830963665,22.0
8270,0.98,0.9969512195121951,0.9450867052023122,0.0015290519877675841,22.0
9270,0.983,1.0,0.952247191011236,0.0,22.0
10270,0.776,0.9885496183206107,0.5395833333333333,0.0057692307692307696,22.0
11270,0.703,1.0,0.5444785276073619,0.0,22.0
12270,0.761,0.9975062344139651,0.6269592476489029,0.0027624309392265192,22.0
13270,0.804,0.9930232558139535,0.6887096774193548,0.007894736842105263,22.0
14270,0.841,0.9978947368421053,0.75,0.002717391304347826,22.0
15270,0.846,0.9921104536489151,0.7702909647779479,0.011527377521613832,22.0
16270,0.862,0.9980506822612085,0.7889060092449923,0.002849002849002849,22.0
17270,0.894,0.99812734082397,0.835423197492163,0.0027624309392265192,22.0
18270,0.909,0.9962962962962963,0.8580542264752791,0.005361930294906166,22.0
19270,0.916,0.996268656716418,0.8668831168831169,0.005208333333333333,22.0
20270,0.916,0.9911504424778761,0.8763693270735524,0.013850415512465374,22.0
21270,0.919,0.9948006932409013,0.8803680981595092,0.008620689655172414,22.0
22270,0.94,0.9982964224872232,0.9085271317829458,0.0028169014084507044,22.0
23270,0.933,1.0,0.8903436988543372,0.0,22.0
24270,0.946,0.9965397923875432,0.9171974522292994,0.005376344086021506,22.0
25270,0.953,0.9966329966329966,0.9293563579277865,0.005509641873278237,22.0
26270,0.941,0.998324958123953,0.9113149847094801,0.002890173410404624,22.0
27270,0.951,0.9981981981981982,0.920265780730897,0.002512562814070352,22.0
28270,0.953,0.9964912280701754,0.9265905383360522,0.00516795865633075,22.0
29270,0.956,1.0,0.9313572542901716,0.0,22.0
30270,0.957,0.9951219512195122,0.9386503067484663,0.008620689655172414,22.0
31270,0.959,0.9935483870967742,0.9433384379785605,0.011527377521613832,22.0
32270,0.946,0.9931623931623932,0.9207606973058637,0.01084010840108401,22.0
33270,0.95,1.0,0.9174917491749175,0.0,22.0
34270,0.957,0.9966996699669967,0.9364341085271318,0.005633802816901409,22.0
35270,0.951,0.9982547993019197,0.9225806451612903,0.002631578947368421,22.0
36270,0.951,0.9934102141680395,0.9305555555555556,0.011363636363636364,22.0
37270,0.963,0.9983552631578947,0.9440124416796267,0.0028011204481792717,22.0
38270,0.947,0.9966273187183811,0.9205607476635514,0.00558659217877095,22.0
39270,0.955,0.9982668977469671,0.9290322580645162,0.002631578947368421,22.0
40270,0.969,1.0,0.9507154213036566,0.0,22.0
41270,0.962,0.9966499162479062,0.9429477020602218,0.005420054200542005,22.0
42270,0.964,0.9982758620689656,0.9429967426710097,0.0025906735751295338,22.0
43270,0.962,1.0,0.9411764705882353,0.0,22.0
44270,0.957,0.9948979591836735,0.936,0.008,22.0
45270,0.965,0.9949324324324325,0.9484702093397746,0.0079155672823219,22.0
46270,0.957,0.9871175523349437,0.9459876543209876,0.022727272727272728,22.0
47270,0.967,0.9983579638752053,0.95,0.002777777777777778,22.0
48270,0.968,0.9949409780775716,0.9531502423263328,0.007874015748031496,22.0
49270,0.962,0.9983498349834984,0.942367601246106,0.002793296089385475,22.0
50270,0.964,0.9867549668874173,0.9551282051282052,0.02127659574468085,22.0
51270,0.952,0.9982668977469671,0.9245585874799358,0.002652519893899204,22.0
52270,0.96,0.9952,0.9438543247344461,0.008797653958944282,22.0
53270,0.961,0.9982758620689656,0.9384116693679092,0.0026109660574412533,22.0
54270,0.958,0.9900497512437811,0.943127962085308,0.01634877384196185,22.0
55270,0.967,0.996875,0.953662182361734,0.006042296072507553,22.0
56270,0.967,0.9916805324459235,0.9551282051282052,0.013297872340425532,22.0
57270,0.965,0.9983221476510067,0.9459459459459459,0.0026954177897574125,22.0
58270,0.966,0.9966273187183811,0.9486356340288925,0.005305039787798408,22.0
59270,0.968,0.9983844911147012,0.9522342064714946,0.002849002849002849,22.0
60270,0.963,0.9949066213921901,0.9451612903225807,0.007894736842105263,22.0
61270,0.963,1.0,0.9407051282051282,0.0,22.0
62270,0.908,0.9934533551554828,0.8733812949640288,0.013114754098360656,22.0
63270,0.873,0.9888888888888889,0.8567990373044525,0.047337278106508875,22.0
64270,0.876,0.997275204359673,0.8571428571428571,0.0136986301369863,22.0
65270,0.893,0.9958391123439667,0.8734793187347932,0.016853932584269662,22.0
66270,0.948,0.9943899018232819,0.9365918097754293,0.01646090534979424,22.0
67270,0.946,0.984993178717599,0.9437908496732026,0.04680851063829787,22.0
68270,0.919,0.9918256130790191,0.9066002490660025,0.030456852791878174,22.0
69270,0.949,0.9840579710144928,0.9443671766342142,0.03914590747330961,22.0
70270,0.957,0.9973787680209698,0.9488778054862843,0.010101010101010102,22.0
71270,0.904,0.9821182943603851,0.8958594730238394,0.06403940886699508,22.0
72270,0.932,0.9840764331210191,0.9142011834319527,0.030864197530864196,22.0
73270,0.934,0.9833080424886191,0.9217638691322901,0.037037037037037035,22.0
74270,0.909,0.9743589743589743,0.890190336749634,0.050473186119873815,22.0
75270,0.927,0.9869565217391304,0.9140939597315436,0.03529411764705882,22.0
76270,0.903,0.9866888519134775,0.8695014662756598,0.025157232704402517,22.0
77270,0.938,0.9739130434782609,0.9225700164744646,0.03816793893129771,22.0
78270,0.912,0.9869706840390879,0.8833819241982507,0.025477707006369428,22.0
79270,0.923,0.9700934579439252,0.8948275862068965,0.0380952380952381,22.0
80270,0.933,0.9729206963249516,0.9046762589928058,0.03153153153153153,22.0
81270,0.933,0.9778270509977827,0.8855421686746988,0.0199203187250996,22.0
82270,0.947,0.9785992217898832,0.9229357798165138,0.024175824175824177,22.0
83270,0.934,0.9691516709511568,0.8747099767981439,0.0210896309314587,22.0
84270,0.928,0.9770114942528736,0.8726899383983573,0.01949317738791423,22.0
85270,0.938,0.9773371104815864,0.8646616541353384,0.013311148086522463,22.0
86270,0.939,0.9745762711864406,0.8690176322418136,0.014925373134328358,22.0
87270,0.955,0.9432989690721649,0.8433179723502304,0.0140485312899106,22.0
88270,0.953,0.5510204081632653,0.5192307692307693,0.023206751054852322,22.0
89270,0.949,0.8382352941176471,0.7972027972027972,0.025670945157526253,22.0
90270,0.956,0.9478260869565217,0.7414965986394558,0.007033997655334115,22.0
91270,0.966,0.9700598802395209,0.8481675392670157,0.006180469715698393,22.0
92270,0.954,0.9285714285714286,0.7323943661971831,0.009324009324009324,22.0
93270,0.941,0.9090909090909091,0.8018867924528302,0.021573604060913704,22.0
94270,0.905,0.9838187702265372,0.7715736040609137,0.00825082508250825,22.0
95270,0.949,0.9658119658119658,0.70625,0.004761904761904762,22.0
96270,0.919,0.9868421052631579,0.7957559681697612,0.006420545746388443,22.0
97270,0.865,0.9903381642512077,0.7578558225508318,0.008714596949891068,22.0
98270,0.929,0.9858156028368794,0.8057971014492754,0.0061068702290076335,22.0
99270,0.868,0.9873417721518988,0.7543520309477756,0.010351966873706004,22.0
100270,0.948,0.9903536977491961,0.8627450980392157,0.004665629860031105,22.0
101270,0.938,0.9769585253456221,0.7881040892193308,0.006839945280437756,22.0
102270,0.911,0.9814814814814815,0.8189845474613686,0.012797074954296161,22.0
103270,0.96,0.967032967032967,0.8380952380952381,0.007594936708860759,22.0
104270,0.909,0.9185185185185185,0.6078431372549019,0.013819095477386936,22.0
105270,0.953,0.9859154929577465,0.8267716535433071,0.004021447721179625,22.0
106270,0.836,0.9915074309978769,0.74481658692185,0.010723860589812333,22.0
